Time,EGO_GPSdirection,EGO_latGPS,EGO_longGPS,EGO_longSpeed,EGO_longAccel,EGO_latAccel,EGO_SwAngle,EGO_SwRotSpeed,OBJECT_0001_Unique_ID,OBJECT_0001_Length,OBJECT_0001_Width,OBJECT_0001_Height,OBJECT_0001_LongPos,OBJECT_0001_LatPos,OBJECT_0001_LongVel,OBJECT_0001_LatVel,OBJECT_0001_LongAccel,OBJECT_0001_ObstacleClass
42.4,-65,48.8741207274,2.29413457261,14.5514249802,0.483732104301,2.49725437164,0.398520410061,3.70444750786,45,4.326,1.773,1.494,5,0,0,0,1.33231472969,1
42.45,-65,48.8741169609,2.29413116051,14.5751476288,0.468306571245,2.9132668972,0.463332474232,1.2755651474,45,4.326,1.773,1.494,5,0,0,0,2.49725437164,1
42.5,-65,48.8741132361,2.29412786662,14.5977163315,0.453353404999,3.17194151878,0.502867102623,0.792923927307,45,4.326,1.773,1.494,5,0,0,0,2.9132668972,1
42.55,-65,48.874109479,2.2941246279,14.6195926666,0.438880264759,3.29778075218,0.521229326725,0.367990642786,45,4.326,1.773,1.494,5,0,0,0,3.17194151878,1
42.6,-65,48.8741057015,2.29412145626,14.6305980682,0.220986098051,3.32907223701,0.525378227234,0.083277143538,45,4.326,1.773,1.494,5,0,0,0,3.29778075218,1
42.65,-65,48.8741019003,2.2941183479,14.6308116913,0.00405346555635,3.26527190208,0.515307843685,-0.20208363235,45,4.326,1.773,1.494,5,0,0,0,3.32907223701,1
42.7,-65,48.874098068,2.29411529482,14.6202573776,-0.211518898606,3.14788341522,0.497521787882,-0.355787992477,45,4.326,1.773,1.494,5,0,0,0,3.26527190208,1
42.75,-65,48.8740942371,2.29411231903,14.5994005203,-0.419581860304,2.9882144928,0.47366386652,-0.479276329279,45,4.326,1.773,1.494,5,0,0,0,3.14788341522,1
42.8,-65,48.8740903758,2.29410939144,14.5681209564,-0.625686764717,2.8019015789,0.446068406105,-0.551512479782,45,4.326,1.773,1.494,5,0,0,0,2.9882144928,1
42.85,-65,48.8740865253,2.29410653832,14.5267648697,-0.830849409103,2.59859776497,0.416087687016,-0.601839125156,45,4.326,1.773,1.494,5,0,0,0,2.8019015789,1
42.9,-65,48.8740826431,2.29410372321,14.4749221802,-1.03324770927,2.38916778564,0.385322332382,-0.612848222256,45,4.326,1.773,1.494,5,0,0,0,2.59859776497,1
42.95,-65,48.8740787253,2.29410093734,14.4126195908,-1.22968447208,2.05373692513,0.334124535322,-1.00985360146,45,4.326,1.773,1.494,5,0,0,0,2.38916778564,1
43,-65,48.8740748713,2.29409824146,14.3418331146,-1.41740310192,1.65258049965,0.27154609561,-1.25223600864,45,4.326,1.773,1.494,5,0,0,0,2.05373692513,1
43.05,-65,48.8740710275,2.29409559262,14.2714653015,-1.40870809555,1.59700524807,0.265010625124,-0.130825191736,45,4.326,1.773,1.494,5,0,0,0,1.65258049965,1
43.1,-65,48.8740672053,2.29409299662,14.2019577026,-1.39609277248,1.51615464687,0.254066437483,-0.219796210527,45,4.326,1.773,1.494,5,0,0,0,1.59700524807,1
43.15,-65,48.8740633945,2.29409044394,14.1333026886,-1.37964129448,1.42082464695,0.240414470434,-0.274310082197,45,4.326,1.773,1.494,5,0,0,0,1.51615464687,1
43.2,-65,48.8740595768,2.29408791982,14.0749940872,-1.16738021374,1.31875014305,0.224999323487,-0.308581829071,45,4.326,1.773,1.494,5,0,0,0,1.42082464695,1
43.25,-65,48.874055776,2.29408543749,14.0275802612,-0.952257871628,1.21420741081,0.208569183946,-0.329926222563,45,4.326,1.773,1.494,5,0,0,0,1.31875014305,1
43.3,-65,48.8740519641,2.29408297611,13.9908409119,-0.735176384449,1.11054944992,0.191769778728,-0.336107760668,45,4.326,1.773,1.494,5,0,0,0,1.21420741081,1
43.35,-65,48.8740480919,2.29408050208,13.9646186829,-0.516475617886,1.00892615318,0.174879014492,-0.332612216473,45,4.326,1.773,1.494,5,0,0,0,1.11054944992,1
43.4,-65,48.8740442934,2.29407809849,13.950220108,-0.289316147566,0.90956890583,0.157985061407,-0.339302897453,45,4.326,1.773,1.494,5,0,0,0,1.00892615318,1
43.45,-65,48.8740404804,2.29407570657,13.9477586746,-0.0494022034109,0.817279875278,0.14200694859,-0.32006829977,45,4.326,1.773,1.494,5,0,0,0,0.90956890583,1
43.5,-65,48.8740366658,2.29407333229,13.9571771622,0.188856840134,0.730101764202,0.126689404249,-0.307281553745,45,4.326,1.773,1.494,5,0,0,0,0.817279875278,1
43.55,-65,48.8740328211,2.29407095615,13.978302002,0.421506106853,0.648723006248,0.112229287624,-0.288566440344,45,4.326,1.773,1.494,5,0,0,0,0.730101764202,1
43.6,-65,48.8740289835,2.29406859914,14.0104656219,0.645057618618,0.572605788708,0.0986073762178,-0.27321985364,45,4.326,1.773,1.494,5,0,0,0,0.648723006248,1
43.65,-65,48.8740251303,2.2940662456,14.043390274,0.659715890884,0.501959562302,0.0860371589661,-0.251886665821,45,4.326,1.773,1.494,5,0,0,0,0.572605788708,1
43.7,-65,48.8740212749,2.29406390202,14.0767374039,0.669804692268,0.436456561089,0.0744560956955,-0.232629850507,45,4.326,1.773,1.494,5,0,0,0,0.501959562302,1
43.75,-65,48.8740173225,2.29406150974,14.1111011505,0.675343632698,0.376589417458,0.0639309510589,-0.206858336926,45,4.326,1.773,1.494,5,0,0,0,0.436456561089,1
43.8,-65,48.8740135033,2.29405920635,14.1442623138,0.676325261593,0.320747792721,0.0541962385178,-0.198547646403,45,4.326,1.773,1.494,5,0,0,0,0.376589417458,1
43.85,-65,48.8740095238,2.29405681924,14.1785411835,0.673260629177,0.608822226524,0.102372989058,0.945990085602,45,4.326,1.773,1.494,5,0,0,0,0.320747792721,1
43.9,-65,48.8740056072,2.29405450133,14.2117471695,0.666581511497,1.64991044998,0.276091575623,3.48013186455,45,4.326,1.773,1.494,5,0,0,0,0.608822226524,1
43.95,-65,48.8740016761,2.29405222062,14.2444524765,0.656804978848,2.05186581612,0.341744691133,1.31675612926,45,4.326,1.773,1.494,5,0,0,0,1.64991044998,1
44,-65,48.8739977294,2.2940499838,14.2765111923,0.644423186779,2.31807637215,0.384321570396,0.854951322079,45,4.326,1.773,1.494,5,0,0,0,2.05186581612,1
44.05,-65,48.8739937525,2.29404778736,14.3079366684,0.62998688221,2.4753472805,0.408575832844,0.48588475585,45,4.326,1.773,1.494,5,0,0,0,2.31807637215,1
44.1,-65,48.8739897328,2.29404562751,14.3387441635,0.614052295685,2.54649996758,0.418507277966,0.197875797749,45,4.326,1.773,1.494,5,0,0,0,2.4753472805,1
44.15,-65,48.8739857135,2.2940435283,14.3685617447,0.59717208147,2.54967689514,0.417293190956,-0.0243169721216,45,4.326,1.773,1.494,5,0,0,0,2.54649996758,1
44.2,-65,48.8739816742,2.29404147795,14.3975229263,0.579908132553,2.5009868145,0.407687097788,-0.192393884063,45,4.326,1.773,1.494,5,0,0,0,2.54967689514,1
44.25,-65,48.873977625,2.2940394799,14.4255723953,0.56278604269,2.41378355026,0.39195561409,-0.315794318914,45,4.326,1.773,1.494,5,0,0,0,2.5009868145,1
44.3,-65,48.8739735485,2.29403752315,14.4528427124,0.545880019665,2.29937791824,0.371984392405,-0.399989753962,45,4.326,1.773,1.494,5,0,0,0,2.41378355026,1
44.35,-65,48.8739694557,2.29403561049,14.4792785645,0.529242813587,2.17086791992,0.349927037954,-0.441870301962,45,4.326,1.773,1.494,5,0,0,0,2.29937791824,1
44.4,-65,48.87396528,2.29403370874,14.5053138733,0.512956321239,2.02302670479,0.324939966202,-0.492574810982,45,4.326,1.773,1.494,5,0,0,0,2.17086791992,1
44.45,-65,48.873961211,2.29403189741,14.5298337936,0.496984958649,1.69959294796,0.272090613842,-1.07293462753,45,4.326,1.773,1.494,5,0,0,0,2.02302670479,1
44.5,-65,48.8739570504,2.29403008325,14.5540113449,0.481446415186,1.57701086998,0.251634687185,-0.407487273216,45,4.326,1.773,1.494,5,0,0,0,1.69959294796,1
44.55,-65,48.873952841,2.294028283,14.5776357651,0.466305822134,1.41964161396,0.22579741478,-0.510268509388,45,4.326,1.773,1.494,5,0,0,0,1.57701086998,1
44.6,-65,48.8739486867,2.29402653866,14.6001434326,0.451567083597,1.3547501564,0.214815035462,-0.220404908061,45,4.326,1.773,1.494,5,0,0,0,1.41964161396,1
44.65,-65,48.8739445096,2.29402483189,14.6218690872,0.437250643969,2.36778926849,0.374245136976,3.19285011292,45,4.326,1.773,1.494,5,0,0,0,1.3547501564,1
44.7,-65,48.8739403283,2.29402318133,14.6429224014,0.423358649015,2.59196305275,0.408473074436,0.687303125858,45,4.326,1.773,1.494,5,0,0,0,2.36778926849,1
44.75,-65,48.8739361182,2.29402158089,14.6633825302,0.409901380539,2.7085545063,0.42564150691,0.343650519848,45,4.326,1.773,1.494,5,0,0,0,2.59196305275,1
44.8,-65,48.8739319057,2.29402004215,14.6831445694,0.396858602762,2.74199032784,0.429733008146,0.0821474418044,45,4.326,1.773,1.494,5,0,0,0,2.7085545063,1
44.85,-65,48.8739276658,2.29401855586,14.7023429871,0.384223341942,2.71182250977,0.423900932074,-0.116741880774,45,4.326,1.773,1.494,5,0,0,0,2.74199032784,1
44.9,-65,48.8739234142,2.29401712642,14.7209291458,0.371979862452,2.63397502899,0.410704314709,-0.264298379421,45,4.326,1.773,1.494,5,0,0,0,2.71182250977,1
44.95,-65,48.8739190759,2.29401572794,14.7392292023,0.360120922327,2.52201652527,0.392285227776,-0.362665146589,45,4.326,1.773,1.494,5,0,0,0,2.63397502899,1
45,-65,48.8739148086,2.29401440819,14.7566213608,0.348621755838,2.38343119621,0.369871646166,-0.449955403805,45,4.326,1.773,1.494,5,0,0,0,2.52201652527,1
45.05,-65,48.873910521,2.29401313424,14.7734870911,0.337505489588,2.23317551613,0.345778167248,-0.4826862216,45,4.326,1.773,1.494,5,0,0,0,2.38343119621,1
45.1,-65,48.8739062307,2.29401190791,14.7897844315,0.326727539301,2.07436156273,0.320493757725,-0.507493138313,45,4.326,1.773,1.494,5,0,0,0,2.23317551613,1
45.15,-65,48.8739019268,2.29401072244,14.8055753708,0.316298156977,1.91303825378,0.294950276613,-0.512240231037,45,4.326,1.773,1.494,5,0,0,0,2.07436156273,1
45.2,-65,48.8738976146,2.29400957424,14.8208694458,0.30621522665,1.64711081982,0.253440290689,-0.8325740695,45,4.326,1.773,1.494,5,0,0,0,1.91303825378,1
45.25,-65,48.8738932927,2.29400845643,14.8356809616,0.296451687813,1.34235346317,0.206146270037,-0.948214888573,45,4.326,1.773,1.494,5,0,0,0,1.64711081982,1
45.3,-65,48.8738889665,2.29400736728,14.8499889374,0.286993950605,1.28375160694,0.196768835187,-0.188146412373,45,4.326,1.773,1.494,5,0,0,0,1.34235346317,1
45.35,-65,48.8738845409,2.29400628255,14.8641328812,0.277833908796,1.23293507099,0.188621804118,-0.160053744912,45,4.326,1.773,1.494,5,0,0,0,1.28375160694,1
45.4,-65,48.8738802018,2.29400524636,14.8775415421,0.268953174353,1.16323077679,0.177639201283,-0.220399141312,45,4.326,1.773,1.494,5,0,0,0,1.23293507099,1
45.45,-65,48.8738758455,2.2940042315,14.8905525208,0.260353654623,1.08401739597,0.165254950523,-0.247913762927,45,4.326,1.773,1.494,5,0,0,0,1.16323077679,1
45.5,-65,48.8738715021,2.29400324305,14.9030923843,0.252027839422,0.998062431812,0.15189704299,-0.268569260836,45,4.326,1.773,1.494,5,0,0,0,1.08401739597,1
45.55,-65,48.8738671303,2.29400228486,14.9152107239,0.24396944046,1.93060529232,0.293299496174,2.82890081406,45,4.326,1.773,1.494,5,0,0,0,0.998062431812,1
45.6,-65,48.8738627639,2.29400137661,14.926940918,0.236182257533,2.28138303757,0.346016675234,1.05788040161,45,4.326,1.773,1.494,5,0,0,0,1.93060529232,1
45.65,-65,48.8738583896,2.29400052112,14.9383058548,0.228646636009,2.49570584297,0.377925544977,0.640341937542,45,4.326,1.773,1.494,5,0,0,0,2.28138303757,1
45.7,-65,48.8738539073,2.29399970401,14.9381084442,-0.00341224763542,2.60075306892,0.393830865622,0.311794400215,45,4.326,1.773,1.494,5,0,0,0,2.49570584297,1
45.75,-65,48.8738495388,2.29399896653,14.9264097214,-0.235475346446,2.61841654778,0.39712536335,0.0662751868367,45,4.326,1.773,1.494,5,0,0,0,2.60075306892,1
45.8,-65,48.8738451565,2.29399828452,14.9033632278,-0.461951196194,2.57010054588,0.391008615494,-0.122575618327,45,4.326,1.773,1.494,5,0,0,0,2.61841654778,1
45.85,-65,48.8738407849,2.29399766022,14.8690080643,-0.689346671104,2.4745657444,0.378225147724,-0.256407380104,45,4.326,1.773,1.494,5,0,0,0,2.57010054588,1
45.9,-65,48.8738364256,2.29399709099,14.823346138,-0.916588008404,2.34672117233,0.360909372568,-0.347460985184,45,4.326,1.773,1.494,5,0,0,0,2.4745657444,1
45.95,-65,48.8738320751,2.29399657325,14.7664194107,-1.14121127129,2.20579433441,0.341867804527,-0.381611555815,45,4.326,1.773,1.494,5,0,0,0,2.34672117233,1
46,-65,48.8738277456,2.29399610535,14.6984958649,-1.36255812645,2.07718706131,0.324926912785,-0.339758694172,45,4.326,1.773,1.494,5,0,0,0,2.20579433441,1
46.05,-65,48.8738233466,2.29399567603,14.6180524826,-1.57998180389,1.96399843693,0.310618668795,-0.281000345945,45,4.326,1.773,1.494,5,0,0,0,2.07718706131,1
46.1,-65,48.8738190678,2.29399530004,14.5288639069,-1.79090869427,1.78544795513,0.285867959261,-0.496868908405,45,4.326,1.773,1.494,5,0,0,0,1.96399843693,1
46.15,-65,48.8738148121,2.29399495901,14.4297533035,-1.98815667629,1.31405484676,0.213312417269,-1.45485472679,45,4.326,1.773,1.494,5,0,0,0,1.78544795513,1
46.2,-65,48.8738105892,2.29399464952,14.3211727142,-2.17812800407,1.27812600136,0.210638716817,-0.0536332391202,45,4.326,1.773,1.494,5,0,0,0,1.31405484676,1
46.25,-65,48.8738064005,2.29399437205,14.2034254074,-2.36202216148,1.34011745453,0.224528774619,0.278647303581,45,4.326,1.773,1.494,5,0,0,0,1.27812600136,1
46.3,-65,48.8738022406,2.29399412722,14.087264061,-2.32773637772,1.39119970798,0.236943811178,0.248793497682,45,4.326,1.773,1.494,5,0,0,0,1.34011745453,1
46.35,-65,48.8737981146,2.29399391605,13.9731779099,-2.28684234619,1.43001520634,0.247544974089,0.212504923344,45,4.326,1.773,1.494,5,0,0,0,1.39119970798,1
46.4,-65,48.8737940244,2.29399373904,13.8617219925,-2.23618626595,1.45913171768,0.256660550833,0.182894006371,45,4.326,1.773,1.494,5,0,0,0,1.43001520634,1
46.45,-65,48.8737898798,2.29399359352,13.7510766983,-2.17369294167,1.47906303406,0.264367371798,0.151412919164,45,4.326,1.773,1.494,5,0,0,0,1.45913171768,1
46.5,-65,48.87378585,2.29399348556,13.646112442,-2.10510706902,1.49343264103,0.271055817604,0.134138718247,45,4.326,1.773,1.494,5,0,0,0,1.47906303406,1
46.55,-65,48.8737818499,2.29399341178,13.5447406769,-2.03320765495,1.50114619732,0.276547372341,0.110144123435,45,4.326,1.773,1.494,5,0,0,0,1.49343264103,1
46.6,-65,48.8737778746,2.29399337196,13.4571313858,-1.75697922707,1.50349700451,0.280597060919,0.0812167301774,45,4.326,1.773,1.494,5,0,0,0,1.50114619732,1
46.65,-65,48.873773919,2.29399336595,13.3832817078,-1.48046326637,1.50667464733,0.284300506115,0.0742431953549,45,4.326,1.773,1.494,5,0,0,0,1.50349700451,1
46.7,-65,48.8737699795,2.29399339361,13.3230609894,-1.206823349,1.5058760643,0.286723405123,0.0485549978912,45,4.326,1.773,1.494,5,0,0,0,1.50667464733,1
46.75,-65,48.873766064,2.29399345462,13.2760887146,-0.943827629089,1.50316357613,0.288235217333,0.0303772464395,45,4.326,1.773,1.494,5,0,0,0,1.5058760643,1
46.8,-65,48.8737620669,2.29399355143,13.2411603928,-0.685644030571,1.49550795555,0.288281977177,0.00091810937738,45,4.326,1.773,1.494,5,0,0,0,1.50316357613,1
46.85,-65,48.8737581629,2.29399367962,13.2196559906,-0.431591570377,1.4855812788,0.287301421165,-0.0196760240942,45,4.326,1.773,1.494,5,0,0,0,1.49550795555,1
46.9,-65,48.8737542543,2.29399384107,13.2109985352,-0.173404708505,1.47266495228,0.285177707672,-0.0425350517035,45,4.326,1.773,1.494,5,0,0,0,1.4855812788,1
46.95,-65,48.8737503557,2.29399403479,13.2152338028,0.0850139334798,1.45455980301,0.281492650509,-0.0740104541183,45,4.326,1.773,1.494,5,0,0,0,1.47266495228,1
47,-65,48.8737464454,2.29399426139,13.2320489883,0.337065786123,1.43471705914,0.276949048042,-0.0910848453641,45,4.326,1.773,1.494,5,0,0,0,1.45455980301,1
47.05,-65,48.8737425305,2.29399452007,13.2610759735,0.582339763641,1.41008114815,0.27100533247,-0.119253009558,45,4.326,1.773,1.494,5,0,0,0,1.43471705914,1
47.1,-65,48.8737386024,2.29399481088,13.301984787,0.820345818996,1.38228070736,0.264033198357,-0.139821663499,45,4.326,1.773,1.494,5,0,0,0,1.41008114815,1
47.15,-65,48.8737346568,2.29399513365,13.354429245,1.05087351799,1.35252177715,0.25632622838,-0.154439777136,45,4.326,1.773,1.494,5,0,0,0,1.38228070736,1
47.2,-65,48.8737306231,2.29399549436,13.4082717896,1.05929160118,1.31434261799,0.247096836567,-0.181582197547,45,4.326,1.773,1.494,5,0,0,0,1.35252177715,1
47.25,-65,48.8737266494,2.29399587896,13.4612369537,1.06145226955,1.2713329792,0.237136721611,-0.199628815055,45,4.326,1.773,1.494,5,0,0,0,1.31434261799,1
47.3,-65,48.8737226531,2.29399629378,13.5141382217,1.05800354481,1.22402107716,0.226530581713,-0.21213170886,45,4.326,1.773,1.494,5,0,0,0,1.2713329792,1
47.35,-65,48.8737186615,2.29399673489,13.5663728714,1.04955041409,1.17283415794,0.215391725302,-0.223832756281,45,4.326,1.773,1.494,5,0,0,0,1.22402107716,1
47.4,-65,48.8737146495,2.29399720384,13.6180534363,1.03670883179,1.11837768555,0.203837200999,-0.231800928712,45,4.326,1.773,1.494,5,0,0,0,1.17283415794,1
47.45,-65,48.873710602,2.2939977015,13.669178009,1.02003586292,1.06177091599,0.19207726419,-0.234649121761,45,4.326,1.773,1.494,5,0,0,0,1.11837768555,1
47.5,-65,48.8737065555,2.29399822214,13.7191305161,1.0001500845,0.994325578213,0.178570896387,-0.27044942975,45,4.326,1.773,1.494,5,0,0,0,1.06177091599,1
47.55,-65,48.8737024835,2.29399878609,13.7680072784,0.97767162323,2.16351795197,0.385681629181,4.13326120377,45,4.326,1.773,1.494,5,0,0,0,0.994325578213,1
47.6,-65,48.8736984195,2.29399940015,13.8155298233,0.953209042549,2.34650373459,0.415404766798,0.595907449722,45,4.326,1.773,1.494,5,0,0,0,2.16351795197,1
47.65,-65,48.873694352,2.29400006854,13.861702919,0.927395582199,2.44169211388,0.429368704557,0.280387938023,45,4.326,1.773,1.494,5,0,0,0,2.34650373459,1
47.7,-65,48.8736902684,2.29400079468,13.9066410065,0.900824427605,2.46999287605,0.431540727615,0.0435370765626,45,4.326,1.773,1.494,5,0,0,0,2.44169211388,1
47.75,-65,48.8736861735,2.29400157799,13.9502820969,0.874075770378,2.4500374794,0.425385683775,-0.123287059367,45,4.326,1.773,1.494,5,0,0,0,2.46999287605,1
47.8,-65,48.8736819895,2.29400243417,13.9934453964,0.847717106342,2.38567566872,0.411670714617,-0.269375771284,45,4.326,1.773,1.494,5,0,0,0,2.4500374794,1
47.85,-65,48.873677892,2.29400332534,14.0343723297,0.821830809116,2.29340910912,0.393459022045,-0.36588793993,45,4.326,1.773,1.494,5,0,0,0,2.38567566872,1
47.9,-65,48.8736737724,2.29400427137,14.074177742,0.796478271484,2.17942023277,0.37180608511,-0.433418631554,45,4.326,1.773,1.494,5,0,0,0,2.29340910912,1
47.95,-65,48.8736696615,2.29400526264,14.1126070023,0.771704494953,2.05184364319,0.348152458668,-0.475194305182,45,4.326,1.773,1.494,5,0,0,0,2.17942023277,1
48,-65,48.8736655446,2.29400629955,14.1381196976,0.511775076389,1.91248774529,0.3233499825,-0.497848153114,45,4.326,1.773,1.494,5,0,0,0,2.05184364319,1
48.05,-65,48.873661419,2.2940073798,14.1507301331,0.252213120461,1.76439940929,0.29779240489,-0.511784911156,45,4.326,1.773,1.494,5,0,0,0,1.91248774529,1
48.1,-65,48.873657302,2.29400849416,14.1506471634,-0.00214968505315,1.51504695415,0.25572475791,-0.843233346939,45,4.326,1.773,1.494,5,0,0,0,1.76439940929,1
48.15,-65,48.8736531915,2.29400963658,14.1383485794,-0.246985897422,1.20321404934,0.203456014395,-1.04751706123,45,4.326,1.773,1.494,5,0,0,0,1.51504695415,1
48.2,-65,48.8736489981,2.29401082997,14.1138820648,-0.479408174753,1.17094945908,0.198688209057,-0.0934232249856,45,4.326,1.773,1.494,5,0,0,0,1.20321404934,1
48.25,-65,48.8736449193,2.29401201701,14.0788030624,-0.704418540001,1.11881375313,0.190790459514,-0.158568874002,45,4.326,1.773,1.494,5,0,0,0,1.17094945908,1
48.3,-65,48.8736408568,2.29401322379,14.0326938629,-0.925822496414,1.05249786377,0.180664792657,-0.203293099999,45,4.326,1.773,1.494,5,0,0,0,1.11881375313,1
48.35,-65,48.8736368128,2.29401444798,13.9757490158,-1.1430542469,0.976462066174,0.168983355165,-0.2344648242,45,4.326,1.773,1.494,5,0,0,0,1.05249786377,1
48.4,-65,48.8736327849,2.29401568845,13.9081096649,-1.35556137562,0.895209312439,0.156434103847,-0.251485049725,45,4.326,1.773,1.494,5,0,0,0,0.976462066174,1
48.45,-65,48.8736287894,2.29401695101,13.8301753998,-1.56276762486,1.67132461071,0.295312404633,2.78696131706,45,4.326,1.773,1.494,5,0,0,0,0.895209312439,1
48.5,-65,48.8736248161,2.29401824861,13.7525777817,-1.5543063879,1.94158005714,0.346918970346,1.03410172462,45,4.326,1.773,1.494,5,0,0,0,1.67132461071,1
48.55,-65,48.8736207988,2.29401960846,13.6742305756,-1.54095435143,2.10546278954,0.38050159812,0.660728335381,45,4.326,1.773,1.494,5,0,0,0,1.94158005714,1
48.6,-65,48.8736168739,2.29402098684,13.6092176437,-1.30066716671,2.19299507141,0.400101512671,0.392163455486,45,4.326,1.773,1.494,5,0,0,0,2.10546278954,1
48.65,-65,48.8736129877,2.29402240199,13.5566654205,-1.05585682392,2.22175216675,0.408490180969,0.168554186821,45,4.326,1.773,1.494,5,0,0,0,2.19299507141,1
48.7,-65,48.8736091019,2.29402386768,13.5160808563,-0.811616539955,2.20835614204,0.408469200134,-0.000419230549596,45,4.326,1.773,1.494,5,0,0,0,2.22175216675,1
48.75,-65,48.87360525,2.29402537047,13.4875907898,-0.572570025921,2.16376376152,0.401919066906,-0.131609246135,45,4.326,1.773,1.494,5,0,0,0,2.20835614204,1
48.8,-65,48.8736013943,2.29402692363,13.4709634781,-0.332838177681,2.09670567513,0.39043366909,-0.22980441153,45,4.326,1.773,1.494,5,0,0,0,2.16376376152,1
48.85,-65,48.8735975708,2.29402851069,13.4670543671,-0.0789573118091,2.01338362694,0.375146627426,-0.307763427496,45,4.326,1.773,1.494,5,0,0,0,2.09670567513,1
48.9,-65,48.8735937354,2.29403014782,13.4757223129,0.173537671566,1.91991603374,0.357282429934,-0.358072340488,45,4.326,1.773,1.494,5,0,0,0,2.01338362694,1
48.95,-65,48.8735898151,2.29403186571,13.4973163605,0.423200786114,1.81908035278,0.337446480989,-0.388872206211,45,4.326,1.773,1.494,5,0,0,0,1.91991603374,1
49,-65,48.8735859827,2.29403358631,13.5306634903,0.668816030025,1.71103417873,0.315852016211,-0.433317899704,45,4.326,1.773,1.494,5,0,0,0,1.81908035278,1
49.05,-65,48.8735821378,2.29403535004,13.5760631561,0.909231185913,1.54849362373,0.283952146769,-0.639090895653,45,4.326,1.773,1.494,5,0,0,0,1.71103417873,1
49.1,-65,48.8735782949,2.29403714638,13.6219205856,0.920472800732,1.37059342861,0.249651893973,-0.688742041588,45,4.326,1.773,1.494,5,0,0,0,1.54849362373,1
49.15,-65,48.873574446,2.29403897388,13.668050766,0.926253199577,1.11773645878,0.202232941985,-0.952526390553,45,4.326,1.773,1.494,5,0,0,0,1.37059342861,1
49.2,-65,48.8735705842,2.29404083384,13.7142333984,0.926527380943,1.11857807636,0.201024696231,-0.0242402739823,45,4.326,1.773,1.494,5,0,0,0,1.11773645878,1
49.25,-65,48.8735667138,2.29404272415,13.7601966858,0.921881079674,1.09819257259,0.19604575634,-0.0998644530773,45,4.326,1.773,1.494,5,0,0,0,1.11857807636,1
49.3,-65,48.8735627571,2.29404468276,13.8066301346,0.912876904011,1.05908346176,0.187795996666,-0.162196069956,45,4.326,1.773,1.494,5,0,0,0,1.09819257259,1
49.35,-65,48.8735588576,2.29404663768,13.8516607285,0.900023341179,1.00445127487,0.176954254508,-0.21671512723,45,4.326,1.773,1.494,5,0,0,0,1.05908346176,1
49.4,-65,48.8735549643,2.2940486124,13.8957271576,0.883917808533,0.941160798073,0.164756119251,-0.244703575969,45,4.326,1.773,1.494,5,0,0,0,1.00445127487,1
49.45,-65,48.8735510607,2.29405061367,13.9388837814,0.865127265453,0.871971011162,0.151701793075,-0.261709302664,45,4.326,1.773,1.494,5,0,0,0,0.941160798073,1
49.5,-65,48.873547145,2.29405264088,13.9810476303,0.844254672527,0.799414336681,0.138242423534,-0.269525945187,45,4.326,1.773,1.494,5,0,0,0,0.871971011162,1
49.55,-65,48.8735432403,2.29405468026,14.0218982697,0.821900367737,0.725740730762,0.124772965908,-0.271024256945,45,4.326,1.773,1.494,5,0,0,0,0.799414336681,1
49.6,-65,48.8735393134,2.29405677216,14.0616607666,0.798694193363,2.22995519638,0.381098300219,5.13166856766,45,4.326,1.773,1.494,5,0,0,0,0.725740730762,1
49.65,-65,48.8735353172,2.29405895905,14.1010351181,0.775195300579,2.47336006165,0.420305788517,0.771128714085,45,4.326,1.773,1.494,5,0,0,0,2.22995519638,1
49.7,-65,48.8735314056,2.29406116082,14.1384725571,0.751969337463,2.61697292328,0.442338109016,0.442388117313,45,4.326,1.773,1.494,5,0,0,0,2.47336006165,1
49.75,-65,48.8735274981,2.2940634231,14.1747722626,0.729117691517,2.67678260803,0.450125426054,0.156377762556,45,4.326,1.773,1.494,5,0,0,0,2.61697292328,1
49.8,-65,48.8735235785,2.29406575632,14.2101135254,0.706701159477,2.67397928238,0.447422683239,-0.0540436953306,45,4.326,1.773,1.494,5,0,0,0,2.67678260803,1
49.85,-65,48.8735196848,2.29406813705,14.244187355,0.684764742851,2.62266373634,0.436749577522,-0.214563265443,45,4.326,1.773,1.494,5,0,0,0,2.67397928238,1
49.9,-65,48.8735157816,2.29407058522,14.2656393051,0.429000854492,2.53169083595,0.420347362757,-0.328194856644,45,4.326,1.773,1.494,5,0,0,0,2.62266373634,1
49.95,-65,48.8735118979,2.29407308028,14.274315834,0.173582181334,2.40904998779,0.399515509605,-0.417642533779,45,4.326,1.773,1.494,5,0,0,0,2.53169083595,1
50,-65,48.8735080356,2.29407561737,14.270316124,-0.080734372139,2.26573300362,0.375975519419,-0.472752869129,45,4.326,1.773,1.494,5,0,0,0,2.40904998779,1
50.05,-65,48.8735041113,2.29407824926,14.2534303665,-0.332485049963,2.11399888992,0.35164347291,-0.478730022907,45,4.326,1.773,1.494,5,0,0,0,2.26573300362,1
50.1,-65,48.8735002814,2.29408086744,14.2251367569,-0.567871749401,1.96695315838,0.328499644995,-0.464148521423,45,4.326,1.773,1.494,5,0,0,0,2.11399888992,1
50.15,-65,48.8734964626,2.2940835213,14.1853895187,-0.795584619045,1.65495240688,0.277964681387,-1.01067566872,45,4.326,1.773,1.494,5,0,0,0,1.96695315838,1
