Time (sec);X Position (m);Y Position (m);Z Position (m);Roll Position (rad);Pitch Position (rad);Yaw Position (rad)
0.6675000000;0.0024442677;0.0097172682;-0.0202413821;-0.1149217587;0.0075737106;0.0624923624
0.6700000000;0.0025313667;0.0097454822;-0.0202753972;-0.1151390928;0.0072760568;0.0586651610
0.6725000000;0.0026190439;0.0097735069;-0.0203100226;-0.1147157793;0.0071423448;0.0548111958
0.6750000000;0.0027072481;0.0098013358;-0.0203456461;-0.1137322549;0.0071727076;0.0511514143
0.6775000000;0.0027959500;0.0098289730;-0.0203823754;-0.1125783619;0.0073811062;0.0479078337
0.6800000000;0.0028851383;0.0098564302;-0.0204200272;-0.1118951859;0.0076730456;0.0451500564
0.6825000000;0.0029748093;0.0098837250;-0.0204582755;-0.1121365137;0.0078247594;0.0427529925
0.6850000000;0.0030649630;0.0099108808;-0.0204967800;-0.1132692052;0.0076599095;0.0404679035
0.6875000000;0.0031556158;0.0099379239;-0.0205352007;-0.1148714996;0.0072197544;0.0380492425
0.6900000000;0.0032468136;0.0099648799;-0.0205731873;-0.1163493636;0.0067001133;0.0353826973
0.6925000000;0.0033386253;0.0099917700;-0.0206104413;-0.1172576060;0.0062545940;0.0324419542
0.6950000000;0.0034311161;0.0100186069;-0.0206468411;-0.1175977537;0.0059551629;0.0292766173
0.6975000000;0.0035243189;0.0100453922;-0.0206825277;-0.1176891011;0.0058757352;0.0260790708
0.7000000000;0.0036182267;0.0100721204;-0.0207178482;-0.1177815647;0.0060632718;0.0231112677
0.7025000000;0.0037128092;0.0100987861;-0.0207531570;-0.1179572045;0.0064445985;0.0205334742
0.7050000000;0.0038080364;0.0101253895;-0.0207886217;-0.1182584123;0.0068521421;0.0182132065
0.7075000000;0.0039038945;0.0101519370;-0.0208241691;-0.1187286150;0.0071108195;0.0157905867
0.7100000000;0.0040003905;0.0101784405;-0.0208595542;-0.1194551141;0.0070737064;0.0130497844
0.7125000000;0.0040975473;0.0102049141;-0.0208944461;-0.1205939410;0.0067012650;0.0100538150
0.7150000000;0.0041953935;0.0102313705;-0.0209284949;-0.1221885808;0.0061460153;0.0069089052
0.7175000000;0.0042939562;0.0102578149;-0.0209614113;-0.1239948890;0.0057046785;0.0036353463
0.7200000000;0.0043932551;0.0102842426;-0.0209930816;-0.1256137947;0.0057055020;0.0004241707
0.7225000000;0.0044932955;0.0103106407;-0.0210236671;-0.1267482212;0.0063758000;-0.0021979645
0.7250000000;0.0045940626;0.0103369935;-0.0210535880;-0.1273035102;0.0076910861;-0.0037383797
0.7275000000;0.0046955185;0.0103632875;-0.0210833611;-0.1273763738;0.0093374405;-0.0041751333
0.7300000000;0.0047976103;0.0103895141;-0.0211133789;-0.1272276899;0.0108892589;-0.0039870768
0.7325000000;0.0049002989;0.0104156720;-0.0211437603;-0.1271891206;0.0120112785;-0.0037906653
0.7350000000;0.0050035879;0.0104417686;-0.0211743586;-0.1274490834;0.0124709397;-0.0040390022
0.7375000000;0.0051075265;0.0104678203;-0.0212048885;-0.1279186216;0.0121449403;-0.0050156657
0.7400000000;0.0052121750;0.0104938449;-0.0212350500;-0.1283634939;0.0111677494;-0.0066391322
0.7425000000;0.0053175578;0.0105198507;-0.0212645913;-0.1285825217;0.0099280004;-0.0083603149
0.7450000000;0.0054236407;0.0105458320;-0.0212933550;-0.1284744557;0.0087698991;-0.0096812918
0.7475000000;0.0055303519;0.0105717748;-0.0213213412;-0.1280455601;0.0077815700;-0.0106034382
0.7500000000;0.0056376300;0.0105976699;-0.0213487248;-0.1273149583;0.0068639346;-0.0115141172
0.7525000000;0.0057454626;0.0106235210;-0.0213757589;-0.1263715361;0.0058225508;-0.0128569811
0.7550000000;0.0058538902;0.0106493453;-0.0214025946;-0.1256093338;0.0044441969;-0.0148280530
0.7575000000;0.0059629823;0.0106751641;-0.0214291337;-0.1254728516;0.0026380813;-0.0172978136
0.7600000000;0.0060728083;0.0107009927;-0.0214550181;-0.1259598118;0.0004690801;-0.0200917930
0.7625000000;0.0061834241;0.0107268351;-0.0214797923;-0.1266935196;-0.0019201191;-0.0232349578
0.7650000000;0.0062948701;0.0107526861;-0.0215031554;-0.1272656470;-0.0043457997;-0.0267587446
0.7675000000;0.0064071706;0.0107785382;-0.0215250991;-0.1274222885;-0.0065500501;-0.0303861969
0.7700000000;0.0065203278;0.0108043888;-0.0215458493;-0.1271475633;-0.0081712611;-0.0335473796
0.7725000000;0.0066343103;0.0108302428;-0.0215657310;-0.1265487498;-0.0089251269;-0.0356868811
0.7750000000;0.0067490538;0.0108561105;-0.0215850763;-0.1256229843;-0.0088549288;-0.0365988721
0.7775000000;0.0068644853;0.0108820056;-0.0216041483;-0.1243190354;-0.0082898273;-0.0365269477
0.7800000000;0.0069805555;0.0109079464;-0.0216230247;-0.1227917706;-0.0076640859;-0.0360055017
0.7825000000;0.0070972527;0.0109339547;-0.0216415150;-0.1213042838;-0.0073423062;-0.0356462794
0.7850000000;0.0072145862;0.0109600477;-0.0216592410;-0.1198562437;-0.0074185319;-0.0359303921
0.7875000000;0.0073325584;0.0109862285;-0.0216758683;-0.1180444473;-0.0077508962;-0.0370240102
0.7900000000;0.0074511475;0.0110124860;-0.0216913449;-0.1154125500;-0.0081867402;-0.0387135808
0.7925000000;0.0075703097;0.0110388051;-0.0217059908;-0.1119785824;-0.0086479922;-0.0404764244
0.7950000000;0.0076899938;0.0110651803;-0.0217203491;-0.1082796851;-0.0091152814;-0.0417807533
0.7975000000;0.0078101585;0.0110916220;-0.0217348544;-0.1048900700;-0.0095816074;-0.0425010735
0.8000000000;0.0079307786;0.0111181499;-0.0217495729;-0.1019403661;-0.0099971229;-0.0428926862
0.8025000000;0.0080518436;0.0111447798;-0.0217642390;-0.0990441538;-0.0103438424;-0.0431523031
0.8050000000;0.0081733497;0.0111715135;-0.0217785102;-0.0956877824;-0.0107063538;-0.0432331654
0.8075000000;0.0082952881;0.0111983387;-0.0217921885;-0.0916905019;-0.0111443788;-0.0430500077
0.8100000000;0.0084176341;0.0112252384;-0.0218052824;-0.0872616250;-0.0116063574;-0.0427119095
0.8125000000;0.0085403470;0.0112521999;-0.0218179476;-0.0828023453;-0.0120510290;-0.0425180901
0.8150000000;0.0086633810;0.0112792143;-0.0218303904;-0.0787852572;-0.0125156794;-0.0427055279
0.8175000000;0.0087867009;0.0113062719;-0.0218427987;-0.0755306442;-0.0130164541;-0.0432147926
0.8200000000;0.0089102885;0.0113333598;-0.0218553062;-0.0730055253;-0.0135431253;-0.0437989091
0.8225000000;0.0090341367;0.0113604664;-0.0218679505;-0.0709529805;-0.0141908376;-0.0443884826
0.8250000000;0.0091582409;0.0113875825;-0.0218806470;-0.0689848720;-0.0151230992;-0.0451642249
0.8275000000;0.0092825932;0.0114146985;-0.0218932694;-0.0665954261;-0.0163679740;-0.0461602468
0.8300000000;0.0094071783;0.0114418006;-0.0219058129;-0.0635455459;-0.0177747345;-0.0470158153
0.8325000000;0.0095319673;0.0114688710;-0.0219184652;-0.0602415683;-0.0191900651;-0.0473164318
0.8350000000;0.0096569142;0.0114958937;-0.0219314982;-0.0573773510;-0.0205647700;-0.0470040491
0.8375000000;0.0097819604;0.0115228611;-0.0219450863;-0.0551501917;-0.0218960623;-0.0463240034
0.8400000000;0.0099070479;0.0115497749;-0.0219592067;-0.0530586753;-0.0232130699;-0.0455481165
0.8425000000;0.0100321301;0.0115766415;-0.0219737093;-0.0505282956;-0.0245906596;-0.0448018538
0.8450000000;0.0101571717;0.0116034659;-0.0219884911;-0.0475431400;-0.0260445270;-0.0440521644
0.8475000000;0.0102821366;0.0116302493;-0.0220035861;-0.0446450832;-0.0274532571;-0.0431473376
0.8500000000;0.0104069724;0.0116569911;-0.0220190776;-0.0424719130;-0.0286309629;-0.0419406861
0.8525000000;0.0105316092;0.0116836904;-0.0220349468;-0.0412833025;-0.0294410314;-0.0405885438
0.8550000000;0.0106559819;0.0117103451;-0.0220510402;-0.0409112994;-0.0298790476;-0.0395408748
0.8575000000;0.0107800554;0.0117369502;-0.0220672044;-0.0411095417;-0.0300462093;-0.0390236505
0.8600000000;0.0109038322;0.0117635005;-0.0220834224;-0.0416480066;-0.0300233400;-0.0387438819
0.8625000000;0.0110273402;0.0117899963;-0.0220997799;-0.0421570764;-0.0298592612;-0.0383032963
0.8650000000;0.0111506147;0.0118164441;-0.0221163146;-0.0422754313;-0.0296881092;-0.0377645094
0.8675000000;0.0112736827;0.0118428539;-0.0221329488;-0.0419222865;-0.0296850043;-0.0375814042
0.8700000000;0.0113965563;0.0118692356;-0.0221495764;-0.0413470385;-0.0298611092;-0.0380916869
0.8725000000;0.0115192356;0.0118955974;-0.0221661848;-0.0408789971;-0.0301034594;-0.0392058925
0.8750000000;0.0116417188;0.0119219455;-0.0221828615;-0.0405726886;-0.0303898955;-0.0404810785
0.8775000000;0.0117640093;0.0119482858;-0.0221996686;-0.0402452922;-0.0307313440;-0.0414390842
0.8800000000;0.0118861191;0.0119746239;-0.0222165249;-0.0398082412;-0.0310225338;-0.0417726723
0.8825000000;0.0120080675;0.0120009653;-0.0222332139;-0.0394225169;-0.0311785747;-0.0415031421
0.8850000000;0.0121298768;0.0120273163;-0.0222494858;-0.0394544176;-0.0313095332;-0.0411259069
0.8875000000;0.0122515677;0.0120536855;-0.0222651196;-0.0403006582;-0.0316438532;-0.0412766558
0.8900000000;0.0123731560;0.0120800837;-0.0222798961;-0.0420829202;-0.0323455183;-0.0421692310
0.8925000000;0.0124946580;0.0121065212;-0.0222935927;-0.0444593500;-0.0333891079;-0.0434124916
0.8950000000;0.0126160976;0.0121330062;-0.0223061032;-0.0467688474;-0.0345467349;-0.0443770514
0.8975000000;0.0127375019;0.0121595428;-0.0223175642;-0.0483958710;-0.0355172761;-0.0448545308
0.9000000000;0.0128588814;0.0121861323;-0.0223282909;-0.0491582516;-0.0361300545;-0.0452496285
0.9025000000;0.0129802143;0.0122127752;-0.0223385389;-0.0493749619;-0.0364704361;-0.0460446758
0.9050000000;0.0131014528;0.0122394754;-0.0223483001;-0.0493937301;-0.0367888924;-0.0472336401
0.9075000000;0.0132225452;0.0122662406;-0.0223573180;-0.0491135466;-0.0372339966;-0.0484182366
0.9100000000;0.0133434573;0.0122930796;-0.0223652945;-0.0481787623;-0.0376983889;-0.0493012255
0.9125000000;0.0134641819;0.0123199975;-0.0223720869;-0.0465711925;-0.0379665833;-0.0497429241
0.9150000000;0.0135847334;0.0123469922;-0.0223777111;-0.0447120128;-0.0379310903;-0.0494770468
0.9175000000;0.0137051339;0.0123740555;-0.0223821835;-0.0430034727;-0.0376284503;-0.0482137441
0.9200000000;0.0138253997;0.0124011768;-0.0223854053;-0.0416344579;-0.0372120437;-0.0460237218
0.9225000000;0.0139455353;0.0124283460;-0.0223872292;-0.0407803982;-0.0369800961;-0.0433987166
0.9250000000;0.0140655398;0.0124555544;-0.0223876293;-0.0405677130;-0.0372916704;-0.0409573155
0.9275000000;0.0141854203;0.0124827949;-0.0223867796;-0.0408316208;-0.0382512448;-0.0392135915
0.9300000000;0.0143051931;0.0125100610;-0.0223849565;-0.0411466961;-0.0395146062;-0.0385564122
0.9325000000;0.0144248683;0.0125373457;-0.0223823673;-0.0411755276;-0.0405611893;-0.0391112715
0.9350000000;0.0145444396;0.0125646426;-0.0223790687;-0.0410409337;-0.0410775240;-0.0404547847
0.9375000000;0.0146638934;0.0125919481;-0.0223750219;-0.0412318002;-0.0410780493;-0.0417958232
0.9400000000;0.0147832256;0.0126192642;-0.0223701909;-0.0419784079;-0.0408286102;-0.0424779088
0.9425000000;0.0149024433;0.0126465949;-0.0223645896;-0.0429232436;-0.0406177688;-0.0421296753
0.9450000000;0.0150215518;0.0126739420;-0.0223582708;-0.0435491314;-0.0405874457;-0.0406424992
0.9475000000;0.0151405449;0.0127013018;-0.0223513212;-0.0437492733;-0.0407796528;-0.0381809515
0.9500000000;0.0152594073;0.0127286676;-0.0223438868;-0.0439375090;-0.0411874118;-0.0350848859
0.9525000000;0.0153781225;0.0127560344;-0.0223361837;-0.0446952493;-0.0417560376;-0.0316622469
0.9550000000;0.0154966770;0.0127834029;-0.0223284316;-0.0462613337;-0.0423753829;-0.0279677600
0.9575000000;0.0156150578;0.0128107792;-0.0223207417;-0.0483838023;-0.0428963108;-0.0237685881
0.9600000000;0.0157332542;0.0128381707;-0.0223130938;-0.0506444063;-0.0432493962;-0.0188511400
0.9625000000;0.0158512697;0.0128655789;-0.0223054647;-0.0527721745;-0.0434925608;-0.0134695006
0.9650000000;0.0159691308;0.0128929965;-0.0222979904;-0.0547938435;-0.0436969749;-0.0082711979
0.9675000000;0.0160868747;0.0129204084;-0.0222910099;-0.0569811675;-0.0438877752;-0.0036073948
0.9700000000;0.0162045188;0.0129477976;-0.0222849524;-0.0595307274;-0.0441117347;0.0007891858
0.9725000000;0.0163220422;0.0129751503;-0.0222801423;-0.0624358510;-0.0444981285;0.0052373869
0.9750000000;0.0164393971;0.0130024597;-0.0222766590;-0.0656510000;-0.0452215664;0.0094715654
0.9775000000;0.0165565427;0.0130297256;-0.0222743663;-0.0690184932;-0.0463884992;0.0128915719
0.9800000000;0.0166734692;0.0130569490;-0.0222730670;-0.0721356559;-0.0479419666;0.0153973396
0.9825000000;0.0167901954;0.0130841261;-0.0222726256;-0.0747203233;-0.0496534102;0.0177418482
0.9850000000;0.0169067471;0.0131112449;-0.0222729867;-0.0769666523;-0.0512022796;0.0208754592
0.9875000000;0.0170231342;0.0131382876;-0.0222741501;-0.0792467384;-0.0523329916;0.0249525557
0.9900000000;0.0171393447;0.0131652380;-0.0222761515;-0.0816465841;-0.0529738683;0.0291887867
0.9925000000;0.0172553578;0.0131920882;-0.0222790503;-0.0839438393;-0.0531551370;0.0325747803
0.9950000000;0.0173711656;0.0132188418;-0.0222829161;-0.0858526667;-0.0528981350;0.0346141367
0.9975000000;0.0174867821;0.0132455090;-0.0222877974;-0.0872821186;-0.0522790869;0.0357048065
1.0000000000;0.0176022324;0.0132720988;-0.0222936824;-0.0885736985;-0.0514743374;0.0368061209
1.0025000000;0.0177175306;0.0132986124;-0.0223005103;-0.0903998229;-0.0506674495;0.0384857024
1.0050000000;0.0178326696;0.0133250446;-0.0223082290;-0.0933027365;-0.0499430242;0.0404216393
1.0075000000;0.0179476251;0.0133513875;-0.0223168094;-0.0974267997;-0.0492543249;0.0418203553
1.0100000000;0.0180623663;0.0133776362;-0.0223261715;-0.1025493878;-0.0484869559;0.0422212143
1.0125000000;0.0181768672;0.0134037926;-0.0223361100;-0.1081803985;-0.0475578884;0.0419505428
1.0150000000;0.0182911162;0.0134298644;-0.0223463224;-0.1137752917;-0.0465057542;0.0417014526
1.0175000000;0.0184051170;0.0134558611;-0.0223565247;-0.1190237382;-0.0455206764;0.0418100357
1.0200000000;0.0185188806;0.0134817901;-0.0223665409;-0.1239689047;-0.0448326231;0.0421589726
1.0225000000;0.0186324191;0.0135076551;-0.0223762839;-0.1288072292;-0.0445956250;0.0425901203
1.0250000000;0.0187457448;0.0135334557;-0.0223856718;-0.1335992448;-0.0448387084;0.0431495239
1.0275000000;0.0188588680;0.0135591889;-0.0223945820;-0.1382454676;-0.0453659815;0.0439435041
1.0300000000;0.0189717964;0.0135848495;-0.0224028720;-0.1426075850;-0.0457695574;0.0448444306
1.0325000000;0.0190845389;0.0136104309;-0.0224104305;-0.1465584256;-0.0456965173;0.0453812583
1.0350000000;0.0191971062;0.0136359271;-0.0224171992;-0.1500964792;-0.0450657973;0.0451023281
1.0375000000;0.0193095023;0.0136613350;-0.0224231391;-0.1533808949;-0.0440158387;0.0440395183
1.0400000000;0.0194217184;0.0136866580;-0.0224281822;-0.1564152035;-0.0427584914;0.0426086864
1.0425000000;0.0195337367;0.0137119056;-0.0224322495;-0.1588907504;-0.0415105864;0.0411422033
1.0450000000;0.0196455395;0.0137370902;-0.0224353355;-0.1606232195;-0.0404843874;0.0397194952
1.0475000000;0.0197571085;0.0137622217;-0.0224375591;-0.1619595610;-0.0398652108;0.0384174621
1.0500000000;0.0198684175;0.0137873031;-0.0224390941;-0.1635700392;-0.0397188201;0.0375472198
1.0525000000;0.0199794330;0.0138123336;-0.0224400180;-0.1659751848;-0.0399044127;0.0375603812
1.0550000000;0.0200901363;0.0138373128;-0.0224402238;-0.1692635280;-0.0401568836;0.0386124002
1.0575000000;0.0202005498;0.0138622429;-0.0224394808;-0.1730695229;-0.0402824848;0.0402579613
1.0600000000;0.0203107400;0.0138871267;-0.0224375614;-0.1768771777;-0.0403164255;0.0417617144
1.0625000000;0.0204207891;0.0139119653;-0.0224342879;-0.1804431301;-0.0405423074;0.0426007042
1.0650000000;0.0205307561;0.0139367565;-0.0224294920;-0.1838246966;-0.0412140694;0.0426505406
1.0675000000;0.0206406580;0.0139614938;-0.0224230186;-0.1869704735;-0.0422291210;0.0420451388
1.0700000000;0.0207504788;0.0139861678;-0.0224148393;-0.1895191367;-0.0432855033;0.0410019286
1.0725000000;0.0208601929;0.0140107721;-0.0224051328;-0.1912056078;-0.0443105669;0.0399245059
1.0750000000;0.0209697803;0.0140353099;-0.0223941802;-0.1922287964;-0.0455115194;0.0394624815
1.0775000000;0.0210792304;0.0140597966;-0.0223821409;-0.1930014679;-0.0470749495;0.0402577205
1.0800000000;0.0211885404;0.0140842542;-0.0223689123;-0.1937639986;-0.0489941354;0.0425946869
1.0825000000;0.0212977168;0.0141086994;-0.0223541993;-0.1944508826;-0.0511667730;0.0460963209
1.0850000000;0.0214067785;0.0141331346;-0.0223377487;-0.1948283895;-0.0535508006;0.0497701857
1.0875000000;0.0215157512;0.0141575447;-0.0223195497;-0.1948953873;-0.0561209776;0.0525627488
1.0900000000;0.0216246535;0.0141819045;-0.0222998238;-0.1949672430;-0.0587035320;0.0539578745
1.0925000000;0.0217334860;0.0142061899;-0.0222788373;-0.1952792041;-0.0610021936;0.0540480697
1.0950000000;0.0218422320;0.0142303876;-0.0222567245;-0.1957785681;-0.0628220640;0.0530709703
1.0975000000;0.0219508689;0.0142544960;-0.0222334613;-0.1962467596;-0.0642395463;0.0511710318
1.1000000000;0.0220593774;0.0142785194;-0.0222089529;-0.1965069486;-0.0655120323;0.0487191195
1.1025000000;0.0221677454;0.0143024618;-0.0221831036;-0.1966522314;-0.0668410562;0.0464458222
1.1050000000;0.0222759677;0.0143263198;-0.0221558345;-0.1970889321;-0.0682648667;0.0449840491
1.1075000000;0.0223840421;0.0143500792;-0.0221271315;-0.1981647398;-0.0696790858;0.0444136235
1.1100000000;0.0224919603;0.0143737158;-0.0220971448;-0.1997034372;-0.0709519668;0.0444055449
1.1125000000;0.0225997069;0.0143972055;-0.0220662184;-0.2011805920;-0.0721221497;0.0446274851
1.1150000000;0.0227072681;0.0144205345;-0.0220347626;-0.2023496673;-0.0734205896;0.0447709270
1.1175000000;0.0228146410;0.0144437013;-0.0220030544;-0.2033504288;-0.0750371320;0.0445298522
1.1200000000;0.0229218368;0.0144667108;-0.0219711184;-0.2043261528;-0.0769227847;0.0438978920
1.1225000000;0.0230288780;0.0144895654;-0.0219387984;-0.2052142156;-0.0788007110;0.0432176881
1.1250000000;0.0231357935;0.0145122596;-0.0219060005;-0.2057522621;-0.0803671049;0.0428429479
1.1275000000;0.0232426106;0.0145347824;-0.0218729077;-0.2055364123;-0.0815244870;0.0429113277
1.1300000000;0.0233493447;0.0145571246;-0.0218399513;-0.2041180347;-0.0823868871;0.0432988896
1.1325000000;0.0234559907;0.0145792808;-0.0218075572;-0.2011951050;-0.0831141651;0.0437016785
1.1350000000;0.0235625250;0.0146012449;-0.0217759210;-0.1970026469;-0.0838402625;0.0437977371
1.1375000000;0.0236689219;0.0146230081;-0.0217450271;-0.1924439197;-0.0847095927;0.0433497406
1.1400000000;0.0237751763;0.0146445685;-0.0217148376;-0.1885093057;-0.0858772196;0.0423059700
1.1425000000;0.0238813117;0.0146659353;-0.0216854002;-0.1855874068;-0.0873906748;0.0407949198
1.1450000000;0.0239873648;0.0146871209;-0.0216567894;-0.1833876000;-0.0891034971;0.0388912221
1.1475000000;0.0240933571;0.0147081272;-0.0216290485;-0.1813737924;-0.0908269422;0.0364698761
1.1500000000;0.0241992705;0.0147289417;-0.0216022617;-0.1791789151;-0.0925042524;0.0334052942
1.1525000000;0.0243050452;0.0147495457;-0.0215766992;-0.1767523554;-0.0941335538;0.0298894356
1.1550000000;0.0244106063;0.0147699290;-0.0215528562;-0.1744049961;-0.0956123984;0.0263936896
1.1575000000;0.0245159015;0.0147900993;-0.0215312379;-0.1726262176;-0.0967849509;0.0232290523
1.1600000000;0.0246209246;0.0148100797;-0.0215120351;-0.1715307429;-0.0976054483;0.0203699717
1.1625000000;0.0247257150;0.0148299004;-0.0214950228;-0.1705668923;-0.0981476308;0.0177601007
1.1650000000;0.0248303375;0.0148495848;-0.0214797615;-0.1689630226;-0.0985415106;0.0154547946
1.1675000000;0.0249348482;0.0148691428;-0.0214658964;-0.1664579916;-0.0989390633;0.0134024919
1.1700000000;0.0250392627;0.0148885722;-0.0214533390;-0.1634984260;-0.0994136361;0.0113661326
1.1725000000;0.0251435441;0.0149078650;-0.0214422351;-0.1605804096;-0.0999289565;0.0091205478
1.1750000000;0.0252476197;0.0149270135;-0.0214327698;-0.1576265624;-0.1004514284;0.0065432630
1.1775000000;0.0253514241;0.0149460159;-0.0214250055;-0.1543388043;-0.1010045508;0.0035190115
1.1800000000;0.0254549386;0.0149648800;-0.0214188802;-0.1508089366;-0.1016031830;-0.0000134591
1.1825000000;0.0255581989;0.0149836204;-0.0214142796;-0.1472644269;-0.1021969518;-0.0038568035
1.1850000000;0.0256612686;0.0150022509;-0.0214110672;-0.1435409326;-0.1026873832;-0.0075259791
1.1875000000;0.0257641994;0.0150207773;-0.0214090765;-0.1393914204;-0.1029621946;-0.0105197614
1.1900000000;0.0258670039;0.0150391956;-0.0214081269;-0.1350296302;-0.1029256508;-0.0127396145
