Time (sec);X Position (m);Y Position (m);Z Position (m);Roll Position (rad);Pitch Position (rad);Yaw Position (rad)
5.3100000000;0.0162599135;-0.0126910955;-0.0072288496;-0.1741685381;0.1067071617;0.1965310069
5.3200000000;0.0161899964;-0.0126365747;-0.0071406535;-0.1732854945;0.1063733759;0.1950001826
5.3300000000;0.0161197015;-0.0125820907;-0.0070562247;-0.1723382551;0.1060448012;0.1934586393
5.3400000000;0.0160490313;-0.0125276258;-0.0069755210;-0.1713286987;0.1057161504;0.1919073082
5.3500000000;0.0159779885;-0.0124731621;-0.0068984963;-0.1702552489;0.1053813216;0.1903473183
5.3600000000;0.0159065757;-0.0124186815;-0.0068250956;-0.1691141511;0.1050371419;0.1887800458
5.3700000000;0.0158347958;-0.0123641657;-0.0067552497;-0.1679016788;0.1046836391;0.1872071232
5.3800000000;0.0157626514;-0.0123095968;-0.0066888757;-0.1666162349;0.1043190869;0.1856301999
5.3900000000;0.0156901454;-0.0122549573;-0.0066258871;-0.1652579517;0.1039370191;0.1840504985
5.4000000000;0.0156172804;-0.0122002299;-0.0065662040;-0.1638265932;0.1035300723;0.1824686915
5.4100000000;0.0155440594;-0.0121453976;-0.0065097528;-0.1623214688;0.1030949946;0.1808851585
5.4200000000;0.0154704854;-0.0120904438;-0.0064564578;-0.1607441103;0.1026319973;0.1793005749
5.4300000000;0.0153965613;-0.0120353515;-0.0064062349;-0.1591008750;0.1021407261;0.1777163450
5.4400000000;0.0153222901;-0.0119801040;-0.0063589888;-0.1574007752;0.1016191258;0.1761341900
5.4500000000;0.0152476747;-0.0119246844;-0.0063146122;-0.1556492346;0.1010640365;0.1745555902
5.4600000000;0.0151727178;-0.0118690756;-0.0062729843;-0.1538462352;0.1004710543;0.1729819303
5.4700000000;0.0150974223;-0.0118132611;-0.0062339710;-0.1519901921;0.0998353255;0.1714148559
5.4800000000;0.0150217908;-0.0117572242;-0.0061974218;-0.1500814565;0.0991527783;0.1698562636
5.4900000000;0.0149458260;-0.0117009487;-0.0061631644;-0.1481240554;0.0984208775;0.1683080659
5.5000000000;0.0148695305;-0.0116444184;-0.0061310043;-0.1461258519;0.0976382477;0.1667719932
5.5100000000;0.0147929066;-0.0115876176;-0.0061007297;-0.1440964350;0.0968035950;0.1652495319
5.5200000000;0.0147159568;-0.0115305311;-0.0060721115;-0.1420435564;0.0959175032;0.1637419911
5.5300000000;0.0146386830;-0.0114731440;-0.0060448940;-0.1399711045;0.0949860300;0.1622505689
5.5400000000;0.0145610874;-0.0114154418;-0.0060187916;-0.1378812264;0.0940205892;0.1607764532
5.5500000000;0.0144831721;-0.0113574104;-0.0059935033;-0.1357781012;0.0930331884;0.1593211507
5.5600000000;0.0144049390;-0.0112990360;-0.0059687283;-0.1336696026;0.0920295622;0.1578867200
5.5700000000;0.0143263902;-0.0112403051;-0.0059441664;-0.1315657916;0.0910051969;0.1564752766
5.5800000000;0.0142475276;-0.0111812051;-0.0059195123;-0.1294746855;0.0899498387;0.1550881317
5.5900000000;0.0141683530;-0.0111217236;-0.0058944558;-0.1273972395;0.0888556204;0.1537255926
5.6000000000;0.0140888682;-0.0110618490;-0.0058686892;-0.1253253784;0.0877192141;0.1523873918
5.6100000000;0.0140090751;-0.0110015703;-0.0058419228;-0.1232461774;0.0865403649;0.1510729273
5.6200000000;0.0139289755;-0.0109408768;-0.0058138938;-0.1211488868;0.0853226581;0.1497812789
5.6300000000;0.0138485715;-0.0108797587;-0.0057843595;-0.1190285028;0.0840733029;0.1485114066
5.6400000000;0.0137678649;-0.0108182065;-0.0057530879;-0.1168857984;0.0828001516;0.1472625521
5.6500000000;0.0136868579;-0.0107562109;-0.0057198693;-0.1147258949;0.0815072243;0.1460346648
5.6600000000;0.0136055525;-0.0106937631;-0.0056845366;-0.1125549034;0.0801904491;0.1448285128
5.6700000000;0.0135239510;-0.0106308544;-0.0056469689;-0.1103757790;0.0788420998;0.1436451981
5.6800000000;0.0134420557;-0.0105674767;-0.0056070840;-0.1081856521;0.0774629551;0.1424854356
5.6900000000;0.0133598689;-0.0105036221;-0.0055648437;-0.1059763844;0.0760671188;0.1413492657
5.7000000000;0.0132773932;-0.0104392835;-0.0055202597;-0.1037371517;0.0746738875;0.1402362800
5.7100000000;0.0131946314;-0.0103744543;-0.0054733842;-0.1014558306;0.0732952988;0.1391459179
5.7200000000;0.0131115867;-0.0103091286;-0.0054242941;-0.0991209292;0.0719316060;0.1380775519
5.7300000000;0.0130282622;-0.0102433012;-0.0053730771;-0.0967247502;0.0705780073;0.1370305265
5.7400000000;0.0129446613;-0.0101769678;-0.0053198263;-0.0942631571;0.0692328045;0.1360044401
5.7500000000;0.0128607871;-0.0101101247;-0.0052646485;-0.0917328702;0.0678991132;0.1349995299
5.7600000000;0.0127766429;-0.0100427690;-0.0052076798;-0.0891305241;0.0665821645;0.1340166945
5.7700000000;0.0126922313;-0.0099748984;-0.0051490831;-0.0864531664;0.0652875057;0.1330570919
5.7800000000;0.0126075548;-0.0099065113;-0.0050890233;-0.0836982041;0.0640224910;0.1321218206
5.7900000000;0.0125226155;-0.0098376070;-0.0050276589;-0.0808624006;0.0627969412;0.1312118974
5.8000000000;0.0124374154;-0.0097681852;-0.0049651574;-0.0779424649;0.0616194864;0.1303282293
5.8100000000;0.0123519563;-0.0096982467;-0.0049016821;-0.0749379064;0.0604929382;0.1294715705
5.8200000000;0.0122662400;-0.0096277936;-0.0048373550;-0.0718537433;0.0594123809;0.1286425191
5.8300000000;0.0121802679;-0.0095568293;-0.0047722462;-0.0687017093;0.0583680162;0.1278412969
5.8400000000;0.0120940412;-0.0094853585;-0.0047063879;-0.0654983032;0.0573510344;0.1270676344
5.8500000000;0.0120075607;-0.0094133867;-0.0046397891;-0.0622597618;0.0563559346;0.1263210024
5.8600000000;0.0119208270;-0.0093409199;-0.0045724549;-0.0589973945;0.0553784814;0.1256006762
5.8700000000;0.0118338407;-0.0092679649;-0.0045044066;-0.0557166638;0.0544144446;0.1249055972
5.8800000000;0.0117466019;-0.0091945290;-0.0044356922;-0.0524205745;0.0534598674;0.1242344461
5.8900000000;0.0116591103;-0.0091206206;-0.0043663945;-0.0491126176;0.0525107496;0.1235859154
5.9000000000;0.0115713654;-0.0090462483;-0.0042966385;-0.0457953444;0.0515635288;0.1229589592
5.9100000000;0.0114833660;-0.0089714214;-0.0042265818;-0.0424692496;0.0506171756;0.1223528344
5.9200000000;0.0113951106;-0.0088961500;-0.0041563790;-0.0391359823;0.0496721083;0.1217667923
5.9300000000;0.0113065972;-0.0088204454;-0.0040861489;-0.0358012155;0.0487248461;0.1211998016
5.9400000000;0.0112178236;-0.0087443202;-0.0040159743;-0.0324730815;0.0477673763;0.1206506419
5.9500000000;0.0111287871;-0.0086677885;-0.0039459217;-0.0291598321;0.0467952970;0.1201178651
5.9600000000;0.0110394849;-0.0085908651;-0.0038760542;-0.0258709415;0.0458150773;0.1195995019
5.9700000000;0.0109499140;-0.0085135658;-0.0038064369;-0.0226185725;0.0448413390;0.1190931212
5.9800000000;0.0108600710;-0.0084359072;-0.0037371474;-0.0194160194;0.0438887633;0.1185961746
5.9900000000;0.0107699523;-0.0083579064;-0.0036682838;-0.0162761187;0.0429691140;0.1181062179
6.0000000000;0.0106795545;-0.0082795811;-0.0035999522;-0.0132110448;0.0420919307;0.1176211509
6.0100000000;0.0105888735;-0.0082009495;-0.0035322413;-0.0102320712;0.0412628030;0.1171393775
6.0200000000;0.0104979057;-0.0081220298;-0.0034652137;-0.0073505693;0.0404831142;0.1166596323
6.0300000000;0.0104066470;-0.0080428398;-0.0033989216;-0.0045799600;0.0397519840;0.1161807419
6.0400000000;0.0103150937;-0.0079633973;-0.0033334213;-0.0019347481;0.0390670562;0.1157015153
6.0500000000;0.0102232416;-0.0078837195;-0.0032687741;0.0005749692;0.0384267184;0.1152206438
6.0600000000;0.0101310872;-0.0078038230;-0.0032050499;0.0029469790;0.0378324332;0.1147365887
6.0700000000;0.0100386266;-0.0077237238;-0.0031423361;0.0051816917;0.0372875054;0.1142476061
6.0800000000;0.0099458564;-0.0076434365;-0.0030807384;0.0072755103;0.0367932542;0.1137519169
6.0900000000;0.0098527730;-0.0075629753;-0.0030203733;0.0092214343;0.0363451389;0.1132477145
6.1000000000;0.0097593731;-0.0074823535;-0.0029613598;0.0110118186;0.0359340341;0.1127329602
6.1100000000;0.0096656535;-0.0074015842;-0.0029038048;0.0126397564;0.0355531919;0.1122053754
6.1200000000;0.0095716116;-0.0073206796;-0.0028477802;0.0141019824;0.0352027971;0.1116628620
6.1300000000;0.0094772446;-0.0072396519;-0.0027933166;0.0153993526;0.0348881889;0.1111040226
6.1400000000;0.0093825502;-0.0071585129;-0.0027404220;0.0165324062;0.0346150101;0.1105280584
6.1500000000;0.0092875260;-0.0070772753;-0.0026890846;0.0174994360;0.0343860543;0.1099339937
6.1600000000;0.0091921700;-0.0069959520;-0.0026392436;0.0182993899;0.0342023961;0.1093201714
6.1700000000;0.0090964800;-0.0069145567;-0.0025907752;0.0189334731;0.0340648238;0.1086844453
6.1800000000;0.0090004541;-0.0068331032;-0.0025435202;0.0194029166;0.0339727146;0.1080246758
6.1900000000;0.0089040904;-0.0067516055;-0.0024973115;0.0197069885;0.0339249978;0.1073392539
6.2000000000;0.0088073875;-0.0066700777;-0.0024519758;0.0198439333;0.0339225325;0.1066272573
6.2100000000;0.0087103440;-0.0065885334;-0.0024073343;0.0198125594;0.0339651588;0.1058878722
6.2200000000;0.0086129588;-0.0065069862;-0.0023632193;0.0196135787;0.0340466090;0.1051195893
6.2300000000;0.0085152309;-0.0064254486;-0.0023194824;0.0192510860;0.0341557828;0.1043201408
6.2400000000;0.0084171591;-0.0063439328;-0.0022759885;0.0187333396;0.0342823060;0.1034873301
6.2500000000;0.0083187427;-0.0062624502;-0.0022326146;0.0180715215;0.0344194977;0.1026198598
6.2600000000;0.0082199806;-0.0061810119;-0.0021892561;0.0172768342;0.0345648990;0.1017175436
6.2700000000;0.0081208722;-0.0060996283;-0.0021458291;0.0163592607;0.0347197612;0.1007809383
6.2800000000;0.0080214167;-0.0060183092;-0.0021022732;0.0153270538;0.0348869325;0.0998106305
6.2900000000;0.0079216135;-0.0059370638;-0.0020585580;0.0141852403;0.0350672177;0.0988068715
6.3000000000;0.0078214619;-0.0058558997;-0.0020146907;0.0129376467;0.0352561629;0.0977699166
6.3100000000;0.0077209616;-0.0057748234;-0.0019707257;0.0115922236;0.0354463292;0.0967003737
6.3200000000;0.0076201123;-0.0056938402;-0.0019267730;0.0101630338;0.0356321154;0.0955990464
6.3300000000;0.0075189138;-0.0056129537;-0.0018830005;0.0086670103;0.0358091582;0.0944665966
6.3400000000;0.0074173664;-0.0055321663;-0.0018396248;0.0071189047;0.0359722424;0.0933033964
6.3500000000;0.0073154701;-0.0054514791;-0.0017968942;0.0055290328;0.0361173826;0.0921096554
6.3600000000;0.0072132254;-0.0053708918;-0.0017550729;0.0039055264;0.0362440719;0.0908858014
6.3700000000;0.0071106327;-0.0052904033;-0.0017144280;0.0022574328;0.0363547081;0.0896326254
6.3800000000;0.0070076926;-0.0052100119;-0.0016752146;0.0005952672;0.0364524014;0.0883507300
6.3900000000;0.0069044057;-0.0051297152;-0.0016376667;-0.0010703592;0.0365392081;0.0870399909
6.4000000000;0.0068007728;-0.0050495099;-0.0016019983;-0.0027304611;0.0366165908;0.0856999772
6.4100000000;0.0066967948;-0.0049693921;-0.0015684055;-0.0043783301;0.0366858911;0.0843308981
6.4200000000;0.0065924726;-0.0048893575;-0.0015370762;-0.0060085336;0.0367488188;0.0829339536
6.4300000000;0.0064878076;-0.0048094007;-0.0015082008;-0.0076154880;0.0368104321;0.0815108834
6.4400000000;0.0063828008;-0.0047295159;-0.0014819662;-0.0091928065;0.0368781653;0.0800634247
6.4500000000;0.0062774538;-0.0046496962;-0.0014585440;-0.0107338721;0.0369538625;0.0785931076
6.4600000000;0.0061717677;-0.0045699336;-0.0014380913;-0.0122332102;0.0370296693;0.0771014850
6.4700000000;0.0060657441;-0.0044902197;-0.0014207493;-0.0136873342;0.0370925115;0.0755905269
6.4800000000;0.0059593841;-0.0044105453;-0.0014066253;-0.0150939894;0.0371304903;0.0740625282
6.4900000000;0.0058526893;-0.0043309012;-0.0013957723;-0.0164508267;0.0371371400;0.0725196403
6.5000000000;0.0057456610;-0.0042512772;-0.0013881818;-0.0177546119;0.0371124762;0.0709636514
6.5100000000;0.0056383006;-0.0041716631;-0.0013837868;-0.0189999929;0.0370605285;0.0693961147
6.5200000000;0.0055306096;-0.0040920476;-0.0013824730;-0.0201796177;0.0369868122;0.0678184977
6.5300000000;0.0054225895;-0.0040124192;-0.0013840895;-0.0212877979;0.0368991860;0.0662321930
6.5400000000;0.0053142417;-0.0039327658;-0.0013884497;-0.0223240143;0.0368073542;0.0646384663
6.5500000000;0.0052055674;-0.0038530748;-0.0013953201;-0.0232929724;0.0367165644;0.0630383858
6.5600000000;0.0050965680;-0.0037733329;-0.0014044165;-0.0242020097;0.0366238247;0.0614328403
6.5700000000;0.0049872446;-0.0036935262;-0.0014154097;-0.0250573162;0.0365208329;0.0598226322
6.5800000000;0.0048775984;-0.0036136406;-0.0014279351;-0.0258620026;0.0363967317;0.0582085570
6.5900000000;0.0047676305;-0.0035336616;-0.0014416048;-0.0266180624;0.0362400214;0.0565915918
6.6000000000;0.0046573420;-0.0034535748;-0.0014560171;-0.0273287934;0.0360424676;0.0549730707
6.6100000000;0.0045467339;-0.0033733657;-0.0014707548;-0.0279980295;0.0358009914;0.0533545063
6.6200000000;0.0044358068;-0.0032930196;-0.0014853778;-0.0286287668;0.0355151921;0.0517373199
6.6300000000;0.0043245617;-0.0032125224;-0.0014994311;-0.0292236128;0.0351874994;0.0501230393
6.6400000000;0.0042129992;-0.0031318595;-0.0015124652;-0.0297844851;0.0348265101;0.0485135376
6.6500000000;0.0041011204;-0.0030510169;-0.0015240388;-0.0303113044;0.0344438133;0.0469107475
6.6600000000;0.0039889261;-0.0029699802;-0.0015337055;-0.0308011813;0.0340455501;0.0453163397
6.6700000000;0.0038764176;-0.0028887352;-0.0015410116;-0.0312469915;0.0336287968;0.0437316005
6.6800000000;0.0037635960;-0.0028072675;-0.0015455172;-0.0316371900;0.0331854191;0.0421574275
6.6900000000;0.0036504628;-0.0027255633;-0.0015468157;-0.0319598323;0.0327083368;0.0405945976
6.7000000000;0.0035370195;-0.0026436089;-0.0015445381;-0.0322064834;0.0321946800;0.0390437831
6.7100000000;0.0034232680;-0.0025613907;-0.0015383484;-0.0323711294;0.0316448673;0.0375052168
6.7200000000;0.0033092103;-0.0024788958;-0.0015279499;-0.0324476729;0.0310582625;0.0359788362
6.7300000000;0.0031948481;-0.0023961116;-0.0015131010;-0.0324303744;0.0304298388;0.0344648231
6.7400000000;0.0030801835;-0.0023130265;-0.0014936245;-0.0323158171;0.0297543965;0.0329638437
6.7500000000;0.0029652185;-0.0022296298;-0.0014694047;-0.0321045544;0.0290320747;0.0314768774
6.7600000000;0.0028499553;-0.0021459118;-0.0014403756;-0.0318015466;0.0282657830;0.0300047548
6.7700000000;0.0027343961;-0.0020618635;-0.0014065060;-0.0314132223;0.0274567607;0.0285477307
6.7800000000;0.0026185432;-0.0019774773;-0.0013677939;-0.0309426420;0.0266057595;0.0271055298
6.7900000000;0.0025023989;-0.0018927458;-0.0013242810;-0.0303885664;0.0257130597;0.0256778464
6.8000000000;0.0023859656;-0.0018076625;-0.0012760817;-0.0297492349;0.0247728679;0.0242648252
6.8100000000;0.0022692459;-0.0017222214;-0.0012234014;-0.0290250168;0.0237725512;0.0228669513
6.8200000000;0.0021522422;-0.0016364169;-0.0011665260;-0.0282168199;0.0227003949;0.0214844307
6.8300000000;0.0020349571;-0.0015502442;-0.0011057982;-0.0273234255;0.0215503657;0.0201169489
6.8400000000;0.0019173928;-0.0014636996;-0.0010416070;-0.0263411495;0.0203229289;0.0187640369
6.8500000000;0.0017995515;-0.0013767801;-0.0009743821;-0.0252650089;0.0190279201;0.0174252459
6.8600000000;0.0016814351;-0.0012894840;-0.0009045796;-0.0240892007;0.0176825949;0.0160999055
6.8700000000;0.0015630453;-0.0012018110;-0.0008326849;-0.0228074251;0.0163039916;0.0147870595
6.8800000000;0.0014443833;-0.0011137613;-0.0007592252;-0.0214150261;0.0149048094;0.0134858892
6.8900000000;0.0013254503;-0.0010253361;-0.0006847500;-0.0199119459;0.0134938236;0.0121962830
6.9000000000;0.0012062471;-0.0009365370;-0.0006097958;-0.0183033261;0.0120782943;0.0109188848
6.9100000000;0.0010867744;-0.0008473664;-0.0005348817;-0.0165980734;0.0106661211;0.0096545670
6.9200000000;0.0009670324;-0.0007578267;-0.0004605343;-0.0148076386;0.0092660863;0.0084039331
6.9300000000;0.0008470212;-0.0006679205;-0.0003872968;-0.0129442238;0.0078881811;0.0071670918
6.9400000000;0.0007267406;-0.0005776495;-0.0003157071;-0.0110173440;0.0065439628;0.0059435589
6.9500000000;0.0006061906;-0.0004870152;-0.0002462755;-0.0090316334;0.0052441400;0.0047322955
6.9600000000;0.0004853708;-0.0003960193;-0.0001794844;-0.0069890086;0.0039936413;0.0035320532
6.9700000000;0.0003642809;-0.0003046635;-0.0001158032;-0.0048920713;0.0027886895;0.0023419134
6.9800000000;0.0002429208;-0.0002129489;-0.0000556996;-0.0027437552;0.0016206023;0.0011616173
6.9900000000;0.0001212899;-0.0001208763;0.0000003666;-0.0005459167;0.0004852480;-0.0000084941
7.0000000000;0.0000197502;-0.0000439103;0.0000441628;0.0013173421;-0.0004361935;-0.0009764717
7.0100000000;-0.0000005668;-0.0000285051;0.0000527727;0.0016915611;-0.0006191893;-0.0011697068
